Consumption,Wind,Hydroelectric,Solar,Hour,Weekday
4374,340,813,724,15,Sunday
4559,430,870,602,16,Sunday
4889,493,1197,440,17,Sunday
5140,487,1653,239,18,Sunday
5420,378,1964,61,19,Sunday
5651,268,2032,6,20,Sunday
5856,184,2059,0,21,Sunday
5551,123,1962,0,22,Sunday
5185,89,1828,0,23,Sunday
4831,64,1515,0,0,Monday
4536,134,1578,0,1,Monday
4461,221,1479,0,2,Monday
4332,286,1459,0,3,Monday
4331,411,1554,0,4,Monday
4409,665,1545,0,5,Monday
4599,878,1580,2,6,Monday
5015,970,1671,70,7,Monday
5289,784,2016,258,8,Monday
5352,980,1821,479,9,Monday
5351,891,1652,650,10,Monday
5294,844,1667,766,11,Monday
5253,824,1714,823,12,Monday
5345,861,1573,827,13,Monday
5385,893,1532,792,14,Monday
5534,1006,1668,720,15,Monday
5654,1096,2026,623,16,Monday
5897,1061,2536,464,17,Monday
6056,999,2763,241,18,Monday
6280,857,2878,75,19,Monday
6413,663,2763,6,20,Monday
6564,675,2639,1,21,Monday
6105,882,2359,0,22,Monday
5583,1126,1896,0,23,Monday
5109,1350,1402,0,0,Tuesday
4871,1442,1615,0,1,Tuesday
4732,1576,1618,0,2,Tuesday
4597,1472,1606,0,3,Tuesday
4575,991,1968,0,4,Tuesday
4696,1449,1806,0,5,Tuesday
4707,1360,1692,1,6,Tuesday
4824,1300,1926,41,7,Tuesday
5076,1747,2071,136,8,Tuesday
5180,1936,1934,276,9,Tuesday
5159,2041,1935,385,10,Tuesday
5206,2100,1915,502,11,Tuesday
5186,2253,1818,589,12,Tuesday
5138,2327,1587,577,13,Tuesday
5073,2248,1556,586,14,Tuesday
5144,2120,1697,518,15,Tuesday
5282,1843,1818,458,16,Tuesday
5521,1712,1902,312,17,Tuesday
5630,1433,2309,160,18,Tuesday
5804,1141,2310,43,19,Tuesday
5996,1032,2364,1,20,Tuesday
6122,1208,2182,0,21,Tuesday
5762,1277,2039,0,22,Tuesday
5354,1283,2016,0,23,Tuesday
5018,1021,1726,0,0,Wednesday
4781,1156,1767,0,1,Wednesday
4718,1419,1709,0,2,Wednesday
4716,1857,1456,0,3,Wednesday
4641,2017,1443,0,4,Wednesday
4747,2075,1480,0,5,Wednesday
5089,1975,1603,4,6,Wednesday
5714,1763,1960,39,7,Wednesday
6190,1355,2304,103,8,Wednesday
6450,1201,2252,210,9,Wednesday
6472,1501,2145,295,10,Wednesday
6480,1880,1883,365,11,Wednesday
6438,2074,1751,443,12,Wednesday
6565,2122,1653,474,13,Wednesday
6537,2063,1644,469,14,Wednesday
6468,1990,1622,416,15,Wednesday
6543,1723,1834,357,16,Wednesday
6618,1746,2110,251,17,Wednesday
6744,1748,2069,138,18,Wednesday
6838,1102,2375,45,19,Wednesday
6934,886,2538,0,20,Wednesday
7017,1020,2308,0,21,Wednesday
6507,1090,1875,0,22,Wednesday
5871,1112,1897,0,23,Wednesday
5427,1201,1601,0,0,Thursday
5321,1264,1398,0,1,Thursday
5032,1266,1383,0,2,Thursday
5017,1121,1402,0,3,Thursday
4976,1089,1435,0,4,Thursday
5053,1082,1443,0,5,Thursday
5350,1136,1577,3,6,Thursday
5953,1009,1886,81,7,Thursday
6314,764,2037,258,8,Thursday
6461,871,1808,435,9,Thursday
6417,1227,1490,577,10,Thursday
6424,1095,1456,693,11,Thursday
6389,879,1728,727,12,Thursday
6504,743,1661,742,13,Thursday
6601,646,1654,688,14,Thursday
6558,593,1722,586,15,Thursday
6619,546,1826,450,16,Thursday
6775,530,1875,337,17,Thursday
6870,501,2131,156,18,Thursday
7077,329,2560,34,19,Thursday
7233,407,2604,0,20,Thursday
7144,543,2287,0,21,Thursday
6429,454,1886,0,22,Thursday
5941,507,1829,0,23,Thursday
5460,480,1456,0,0,Friday
5323,446,1414,0,1,Friday
5182,551,1280,0,2,Friday
4996,770,1189,0,3,Friday
5098,842,1377,0,4,Friday
5134,597,1501,0,5,Friday
5372,464,1612,4,6,Friday
6021,424,1945,83,7,Friday
6365,305,2078,245,8,Friday
6405,428,1948,470,9,Friday
6415,544,1855,639,10,Friday
6421,632,1778,727,11,Friday
6508,737,1791,754,12,Friday
6588,722,1788,733,13,Friday
6629,686,1936,627,14,Friday
6724,687,1924,549,15,Friday
6728,731,1851,443,16,Friday
6879,745,1901,303,17,Friday
6903,577,2203,150,18,Friday
7046,558,2347,35,19,Friday
7145,477,2380,0,20,Friday
7114,458,2312,0,21,Friday
6513,493,2046,0,22,Friday
5952,459,1789,0,23,Friday
5591,438,1477,0,0,Saturday
5318,350,1423,0,1,Saturday
5156,485,1359,0,2,Saturday
5047,581,1352,0,3,Saturday
5028,892,1290,0,4,Saturday
5029,1029,1236,0,5,Saturday
5015,1016,1290,5,6,Saturday
5296,768,1677,81,7,Saturday
5592,356,1957,220,8,Saturday
5737,312,1909,393,9,Saturday
5733,449,1790,528,10,Saturday
5736,479,1728,673,11,Saturday
5805,596,1699,732,12,Saturday
5756,635,1641,762,13,Saturday
5776,641,1596,740,14,Saturday
5841,700,1644,626,15,Saturday
6061,749,1728,520,16,Saturday
6311,681,1841,350,17,Saturday
6507,477,2073,160,18,Saturday
6617,253,2321,26,19,Saturday
6700,162,2357,0,20,Saturday
6694,98,2178,0,21,Saturday
6235,73,1987,0,22,Saturday
5694,109,1639,0,23,Saturday
5312,152,1344,0,0,Sunday
5037,233,1226,0,1,Sunday
4874,339,1209,0,2,Sunday
4806,492,1218,0,3,Sunday
4729,737,1206,0,4,Sunday
4736,846,1247,0,5,Sunday
4628,829,1311,3,6,Sunday
4801,740,1611,73,7,Sunday
4891,450,1786,257,8,Sunday
5020,454,1712,457,9,Sunday
5072,606,1622,619,10,Sunday
5168,767,1659,720,11,Sunday
5246,939,1532,764,12,Sunday
5297,963,1519,769,13,Sunday
5327,893,1495,715,14,Sunday
5431,695,1536,650,15,Sunday
5658,632,1629,542,16,Sunday
5900,583,1623,356,17,Sunday
6164,453,2000,171,18,Sunday
6278,267,2071,29,19,Sunday
6465,232,2068,0,20,Sunday
6442,250,1940,0,21,Sunday
5987,251,1827,0,22,Sunday
5548,240,1590,0,23,Sunday
5174,352,1269,0,0,Monday
4892,439,1213,0,1,Monday
4719,675,1131,0,2,Monday
4662,831,1253,0,3,Monday
4738,832,1304,0,4,Monday
4894,813,1362,0,5,Monday
5241,785,1306,5,6,Monday
6027,735,1790,80,7,Monday
6513,528,1849,261,8,Monday
6686,423,1815,468,9,Monday
6749,412,1913,631,10,Monday
6765,513,1875,740,11,Monday
6930,571,1832,791,12,Monday
7135,678,1587,785,13,Monday
7103,580,1603,710,14,Monday
7102,525,1614,613,15,Monday
7153,739,1582,456,16,Monday
7250,459,1623,342,17,Monday
7310,184,2192,182,18,Monday
7405,121,2297,21,19,Monday
7596,188,2693,0,20,Monday
7469,206,2626,0,21,Monday
6733,277,2093,0,22,Monday
6130,470,1738,0,23,Monday
5626,830,1155,0,0,Tuesday
5383,1161,1065,0,1,Tuesday
5291,1237,994,0,2,Tuesday
5171,1054,1210,0,3,Tuesday
5184,929,1198,0,4,Tuesday
5349,847,1247,0,5,Tuesday
5648,780,1376,7,6,Tuesday
6318,596,1795,88,7,Tuesday
6794,350,1919,275,8,Tuesday
6911,297,1875,477,9,Tuesday
6960,335,1794,652,10,Tuesday
7010,284,1770,749,11,Tuesday
7127,225,1851,763,12,Tuesday
7269,216,1777,744,13,Tuesday
7239,215,1881,710,14,Tuesday
7306,231,1898,672,15,Tuesday
7390,217,1933,487,16,Tuesday
7476,211,2109,337,17,Tuesday
7663,206,2609,205,18,Tuesday
7655,131,2761,55,19,Tuesday
7748,88,2796,0,20,Tuesday
7789,124,2780,0,21,Tuesday
7062,166,2279,0,22,Tuesday
6222,201,1602,0,23,Tuesday
5750,187,1262,0,0,Wednesday
5612,200,1287,0,1,Wednesday
5427,230,1256,0,2,Wednesday
5288,235,1223,0,3,Wednesday
5344,166,1258,0,4,Wednesday
5475,132,1282,0,5,Wednesday
5733,86,1355,3,6,Wednesday
6516,52,1839,85,7,Wednesday
6958,24,1798,269,8,Wednesday
7044,17,1685,434,9,Wednesday
7137,24,1716,588,10,Wednesday
7110,-4,1667,717,11,Wednesday
7241,30,1733,744,12,Wednesday
7348,91,1781,696,13,Wednesday
7389,192,1781,623,14,Wednesday
7392,213,1819,582,15,Wednesday
7469,354,1834,413,16,Wednesday
7587,341,2025,251,17,Wednesday
7607,424,2285,114,18,Wednesday
7602,439,2322,10,19,Wednesday
7801,487,2531,0,20,Wednesday
7479,501,2483,0,21,Wednesday
6790,496,1696,0,22,Wednesday
6332,455,1596,0,23,Wednesday
5888,344,1342,0,0,Thursday
5548,234,1270,0,1,Thursday
5383,190,1249,0,2,Thursday
5335,155,1246,0,3,Thursday
5332,198,1248,0,4,Thursday
5374,167,1264,0,5,Thursday
5689,161,1296,0,6,Thursday
6263,150,1511,39,7,Thursday
6792,115,1531,179,8,Thursday
6979,97,1595,369,9,Thursday
6925,121,1573,529,10,Thursday
6853,142,1441,697,11,Thursday
6978,290,1426,794,12,Thursday
7173,282,1496,810,13,Thursday
7263,305,1584,733,14,Thursday
7389,242,1712,639,15,Thursday
7406,241,1632,502,16,Thursday
7465,352,1647,334,17,Thursday
7507,632,1605,161,18,Thursday
7444,456,1639,45,19,Thursday
7628,287,1763,0,20,Thursday
7616,398,1680,0,21,Thursday
6907,167,1463,0,22,Thursday
6216,195,1304,0,23,Thursday
5792,270,1227,0,0,Friday
5504,142,1258,0,1,Friday
5375,77,1280,0,2,Friday
5325,75,1252,0,3,Friday
5239,48,1244,0,4,Friday
5342,50,1246,0,5,Friday
5607,46,1280,0,6,Friday
6106,54,1291,41,7,Friday
6629,17,1409,204,8,Friday
6742,3,1407,410,9,Friday
6792,-5,1455,595,10,Friday
6776,-6,1685,739,11,Friday
6873,-2,1799,798,12,Friday
6979,41,1735,816,13,Friday
6984,321,1528,783,14,Friday
6991,382,1318,702,15,Friday
7077,536,1343,559,16,Friday
7257,606,1439,402,17,Friday
7372,545,1468,209,18,Friday
7479,538,1573,44,19,Friday
7542,611,1664,0,20,Friday
7521,621,2000,0,21,Friday
6918,597,1463,0,22,Friday
6304,587,1312,0,23,Friday
5841,591,1299,0,0,Saturday
5604,498,1312,0,1,Saturday
5380,345,1276,0,2,Saturday
5225,398,1230,0,3,Saturday
5247,458,1169,0,4,Saturday
5191,374,1220,0,5,Saturday
5172,404,1195,0,6,Saturday
5367,480,1183,38,7,Saturday
5703,336,1305,202,8,Saturday
5805,333,1298,432,9,Saturday
5917,217,1370,611,10,Saturday
6016,213,1370,728,11,Saturday
6045,246,1384,783,12,Saturday
6111,393,1393,795,13,Saturday
6122,600,1322,780,14,Saturday
6155,753,1248,701,15,Saturday
6351,832,1300,605,16,Saturday
6552,1053,1263,434,17,Saturday
6762,1149,1273,211,18,Saturday
6925,1136,1290,46,19,Saturday
6992,995,1334,0,20,Saturday
7026,893,1414,0,21,Saturday
6550,861,1264,0,22,Saturday
5999,817,1190,0,23,Saturday
5574,726,1176,0,0,Sunday
5263,562,1207,0,1,Sunday
5070,366,1195,0,2,Sunday
4962,204,1246,0,3,Sunday
4905,135,1222,0,4,Sunday
4878,106,1243,0,5,Sunday
4836,113,1252,0,6,Sunday
4885,103,1227,33,7,Sunday
5035,78,1217,211,8,Sunday
5126,77,1241,447,9,Sunday
5153,80,1305,636,10,Sunday
5182,89,1322,750,11,Sunday
5312,135,1337,810,12,Sunday
5401,208,1331,824,13,Sunday
5424,290,1308,806,14,Sunday
5518,352,1294,737,15,Sunday
5727,391,1301,612,16,Sunday
5977,341,1368,449,17,Sunday
6261,327,1529,224,18,Sunday
6391,393,1505,50,19,Sunday
6565,429,1462,1,20,Sunday
6653,437,1468,0,21,Sunday
6213,376,1320,0,22,Sunday
5743,300,1329,0,23,Sunday
5344,245,1283,0,0,Monday
5078,202,1275,0,1,Monday
4865,224,1213,0,2,Monday
4813,253,1219,0,3,Monday
4779,343,1176,0,4,Monday
4913,377,1137,0,5,Monday
5248,371,1111,0,6,Monday
5950,327,1311,40,7,Monday
6500,235,1395,219,8,Monday
6754,140,1393,450,9,Monday
6827,88,1430,639,10,Monday
6858,73,1472,750,11,Monday
6945,72,1437,817,12,Monday
7101,89,1439,836,13,Monday
7136,123,1463,796,14,Monday
7183,211,1435,723,15,Monday
7310,318,1455,588,16,Monday
7472,378,1513,399,17,Monday
7652,418,1711,156,18,Monday
7623,429,2070,14,19,Monday
7823,428,2237,0,20,Monday
7610,400,1813,0,21,Monday
6829,341,1432,0,22,Monday
6268,361,1375,0,23,Monday
5789,395,1290,0,0,Tuesday
5505,358,1280,0,1,Tuesday
5339,259,1262,0,2,Tuesday
5259,246,1273,0,3,Tuesday
5300,176,1274,0,4,Tuesday
5382,175,1283,0,5,Tuesday
5668,198,1293,5,6,Tuesday
6264,148,1408,76,7,Tuesday
6666,75,1427,281,8,Tuesday
6744,25,1448,486,9,Tuesday
6771,4,1493,636,10,Tuesday
6874,44,1521,725,11,Tuesday
6968,154,1512,745,12,Tuesday
7105,330,1485,743,13,Tuesday
7169,447,1599,700,14,Tuesday
7253,511,1796,496,15,Tuesday
7340,599,1795,381,16,Tuesday
7298,656,1680,202,17,Tuesday
7254,738,1546,81,18,Tuesday
7223,862,1414,10,19,Tuesday
7448,944,1404,0,20,Tuesday
7150,713,1353,0,21,Tuesday
6482,698,1224,0,22,Tuesday
5997,722,1293,0,23,Tuesday
5645,716,1280,0,0,Wednesday
5373,694,1270,0,1,Wednesday
5253,777,1233,0,2,Wednesday
5186,769,1231,0,3,Wednesday
5139,740,1235,0,4,Wednesday
5319,757,1259,0,5,Wednesday
5600,778,1269,1,6,Wednesday
6298,689,1367,59,7,Wednesday
6819,609,1454,160,8,Wednesday
7001,705,1450,304,9,Wednesday
7007,884,1369,406,10,Wednesday
6997,1077,1320,441,11,Wednesday
7084,1268,1379,596,12,Wednesday
7000,1272,1416,606,13,Wednesday
6988,1262,1420,608,14,Wednesday
6873,1544,1303,559,15,Wednesday
6871,1421,1421,448,16,Wednesday
6907,1283,1512,325,17,Wednesday
6990,1081,1494,158,18,Wednesday
6963,917,1402,36,19,Wednesday
7139,453,1580,0,20,Wednesday
6759,556,1304,0,21,Wednesday
6126,740,903,0,22,Wednesday
5655,501,1024,0,23,Wednesday
5345,464,1275,0,0,Thursday
5159,337,1241,0,1,Thursday
4990,942,709,0,2,Thursday
4975,324,1324,0,3,Thursday
4994,387,1230,0,4,Thursday
5083,356,1221,0,5,Thursday
5321,166,1342,0,6,Thursday
5902,107,1468,34,7,Thursday
6456,62,1537,180,8,Thursday
6557,36,1615,330,9,Thursday
6449,55,1376,453,10,Thursday
6419,41,1429,552,11,Thursday
6434,21,1408,614,12,Thursday
6578,35,1479,698,13,Thursday
6614,85,1462,623,14,Thursday
6515,112,1456,591,15,Thursday
6412,450,1448,474,16,Thursday
6595,450,1506,319,17,Thursday
6832,450,1576,107,18,Thursday
6942,446,1576,13,19,Thursday
6986,445,1576,0,20,Thursday
6916,445,1434,0,21,Thursday
6214,446,1255,0,22,Thursday
5651,446,1230,0,23,Thursday
5311,496,1215,5,0,Friday
5122,496,1192,5,1,Friday
5019,496,1190,5,2,Friday
4999,496,1190,5,3,Friday
5010,496,1190,5,4,Friday
5125,476,1204,5,5,Friday
5384,450,1293,6,6,Friday
6006,436,1380,52,7,Friday
6280,563,1361,239,8,Friday
6262,439,1301,464,9,Friday
6111,374,1201,656,10,Friday
6086,394,1264,736,11,Friday
6130,327,1303,775,12,Friday
6232,298,1393,796,13,Friday
6164,420,1381,715,14,Friday
6209,592,1278,606,15,Friday
6317,623,1355,483,16,Friday
6411,509,1395,316,17,Friday
6562,583,1321,132,18,Friday
6704,300,1426,11,19,Friday
6932,297,1448,0,20,Friday
6712,369,1324,0,21,Friday
6090,410,1206,0,22,Friday
5582,520,1187,0,23,Friday
5295,578,1187,0,0,Saturday
5051,671,1103,0,1,Saturday
4902,758,1088,0,2,Saturday
4817,729,1191,0,3,Saturday
4826,672,1187,0,4,Saturday
4846,624,1190,0,5,Saturday
4851,694,1131,1,6,Saturday
5074,745,1027,55,7,Saturday
5268,473,1087,237,8,Saturday
5285,446,1150,425,9,Saturday
5239,485,1117,604,10,Saturday
5206,439,1101,746,11,Saturday
5199,318,1134,814,12,Saturday
5193,235,1165,820,13,Saturday
5195,169,1226,740,14,Saturday
5294,144,1286,681,15,Saturday
5492,169,1289,569,16,Saturday
5793,187,1340,372,17,Saturday
5962,141,1373,134,18,Saturday
6138,78,1357,7,19,Saturday
6440,43,1370,0,20,Saturday
6232,35,1308,0,21,Saturday
5694,35,1220,0,22,Saturday
5246,22,1217,0,23,Saturday
4944,3,1206,0,0,Sunday
4779,2,1213,0,1,Sunday
4596,0,1186,0,2,Sunday
4539,-1,1192,0,3,Sunday
4525,17,1178,0,4,Sunday
4506,41,1182,0,5,Sunday
4442,49,1147,0,6,Sunday
4513,96,1243,59,7,Sunday
4594,77,1160,260,8,Sunday
4624,19,1071,468,9,Sunday
4608,3,1212,618,10,Sunday
4588,10,1119,675,11,Sunday
4708,12,1174,717,12,Sunday
4773,39,1218,666,13,Sunday
4883,151,1206,631,14,Sunday
5038,272,1150,442,15,Sunday
5267,252,1358,315,16,Sunday
5450,189,1475,168,17,Sunday
5554,239,1493,67,18,Sunday
5706,311,1466,10,19,Sunday
5964,441,1506,1,20,Sunday
5746,420,1272,1,21,Sunday
5353,305,1182,0,22,Sunday
4963,319,1216,0,23,Sunday
4753,736,925,0,0,Monday
4590,1109,660,0,1,Monday
4459,1292,452,0,2,Monday
4414,1160,558,0,3,Monday
4478,1200,751,0,4,Monday
4671,1181,818,0,5,Monday
5175,1202,1026,0,6,Monday
5877,1138,1358,24,7,Monday
6304,1057,1406,111,8,Monday
6451,858,1463,206,9,Monday
6293,825,1468,313,10,Monday
6216,834,1461,438,11,Monday
6177,913,1401,472,12,Monday
6305,1107,1353,431,13,Monday
6238,1309,1337,382,14,Monday
6122,1542,1395,398,15,Monday
6206,1990,1178,323,16,Monday
6318,1525,1393,203,17,Monday
6387,1381,1783,84,18,Monday
6586,1645,1656,5,19,Monday
6846,2159,1442,0,20,Monday
6565,2371,1230,0,21,Monday
5956,2326,1140,0,22,Monday
5545,2296,1157,0,23,Monday
5239,2332,1064,0,0,Tuesday
5057,2235,1455,0,1,Tuesday
4988,2180,1454,0,2,Tuesday
4946,2211,1432,0,3,Tuesday
5002,2290,1436,0,4,Tuesday
5033,2209,1432,0,5,Tuesday
5429,2161,1561,0,6,Tuesday
5994,2091,1732,57,7,Tuesday
6303,2171,1805,233,8,Tuesday
6235,2166,1671,447,9,Tuesday
6062,2104,1610,660,10,Tuesday
5907,2344,1436,711,11,Tuesday
5967,2385,1228,708,12,Tuesday
5970,2356,1148,708,13,Tuesday
5850,2242,1217,591,14,Tuesday
5914,2046,1351,590,15,Tuesday
6034,1915,1506,415,16,Tuesday
6258,1769,1706,277,17,Tuesday
6402,1260,1884,99,18,Tuesday
6626,787,1951,9,19,Tuesday
6988,687,2046,0,20,Tuesday
6674,768,1707,0,21,Tuesday
6014,1159,1561,0,22,Tuesday
5479,1601,1332,0,23,Tuesday
5209,1767,1049,0,0,Wednesday
5059,1867,1186,0,1,Wednesday
4883,1779,1230,0,2,Wednesday
4931,1767,1259,0,3,Wednesday
4966,1648,1339,0,4,Wednesday
5088,1641,1427,0,5,Wednesday
5367,1599,1577,1,6,Wednesday
6004,1308,1555,55,7,Wednesday
6246,944,1703,263,8,Wednesday
6150,947,1625,516,9,Wednesday
6006,1299,1292,698,10,Wednesday
5847,1205,1043,815,11,Wednesday
5738,966,1257,860,12,Wednesday
5934,698,1451,848,13,Wednesday
5895,532,1473,785,14,Wednesday
5904,494,1453,720,15,Wednesday
6049,516,1449,567,16,Wednesday
6211,528,1534,348,17,Wednesday
6423,464,1754,128,18,Wednesday
6659,405,1778,13,19,Wednesday
7002,375,1711,0,20,Wednesday
6689,271,1579,0,21,Wednesday
6067,311,1403,0,22,Wednesday
5536,435,1394,0,23,Wednesday
5236,582,1306,0,0,Thursday
5079,906,1236,0,1,Thursday
4939,1504,1125,0,2,Thursday
4928,1620,1017,0,3,Thursday
4982,1579,1166,0,4,Thursday
5098,1427,1272,0,5,Thursday
5462,1141,1449,1,6,Thursday
5958,940,1613,55,7,Thursday
6257,736,1654,238,8,Thursday
6167,702,1612,393,9,Thursday
6030,926,1342,672,10,Thursday
5834,959,1119,798,11,Thursday
5881,728,1162,860,12,Thursday
5953,644,1361,865,13,Thursday
5925,606,1523,823,14,Thursday
6068,731,1376,734,15,Thursday
6257,714,1445,582,16,Thursday
6342,571,1580,350,17,Thursday
6605,430,1747,124,18,Thursday
6794,277,1842,3,19,Thursday
7122,233,1890,0,20,Thursday
6814,245,1582,0,21,Thursday
6174,258,1519,0,22,Thursday
5638,265,1492,0,23,Thursday
5351,320,1296,0,0,Friday
5113,469,1274,0,1,Friday
5013,900,1293,0,2,Friday
4912,1276,1148,0,3,Friday
4987,1551,1189,0,4,Friday
5119,1649,1320,0,5,Friday
5458,1619,1339,0,6,Friday
6001,1533,1571,49,7,Friday
6212,1251,1625,244,8,Friday
6165,1125,1643,461,9,Friday
5912,1156,1334,598,10,Friday
5766,1172,1272,711,11,Friday
5769,1043,1330,815,12,Friday
5854,913,1452,829,13,Friday
5688,839,1441,749,14,Friday
5785,780,1379,693,15,Friday
5842,766,1439,553,16,Friday
6081,701,1554,343,17,Friday
6316,502,1720,117,18,Friday
6502,365,1841,12,19,Friday
6817,281,1736,0,20,Friday
6499,166,1580,0,21,Friday
5961,104,1564,0,22,Friday
5534,47,1546,0,23,Friday
5212,15,1294,0,0,Saturday
5076,6,1313,0,1,Saturday
4901,19,1300,0,2,Saturday
4813,63,1283,0,3,Saturday
4805,168,1280,0,4,Saturday
4847,290,1224,0,5,Saturday
4893,373,1400,0,6,Saturday
5123,401,1604,63,7,Saturday
5248,254,1632,281,8,Saturday
5270,142,1592,517,9,Saturday
5159,185,1561,699,10,Saturday
5048,234,1371,810,11,Saturday
5021,244,1371,859,12,Saturday
4987,254,1300,852,13,Saturday
4951,324,1098,820,14,Saturday
5098,392,1320,721,15,Saturday
5263,543,1489,573,16,Saturday
5616,674,1587,351,17,Saturday
5895,792,1609,114,18,Saturday
6045,762,1673,2,19,Saturday
6427,950,1640,0,20,Saturday
6165,1008,1409,0,21,Saturday
5629,855,1439,0,22,Saturday
5200,862,1369,0,23,Saturday
4881,656,1169,0,0,Sunday
4687,650,1153,0,1,Sunday
4554,769,1011,0,2,Sunday
4512,835,953,0,3,Sunday
4489,847,925,0,4,Sunday
4528,835,935,0,5,Sunday
4463,751,1040,0,6,Sunday
4568,659,1187,43,7,Sunday
4660,474,1385,226,8,Sunday
4552,588,1128,468,9,Sunday
4387,531,901,660,10,Sunday
4381,567,923,756,11,Sunday
4429,558,928,785,12,Sunday
4461,510,932,761,13,Sunday
4559,410,1062,718,14,Sunday
4462,426,622,653,15,Sunday
4633,496,900,575,16,Sunday
4948,541,1186,397,17,Sunday
5270,649,1407,167,18,Sunday
5531,655,1513,14,19,Sunday
6041,662,1592,0,20,Sunday
5914,637,1462,0,21,Sunday
5397,588,1324,0,22,Sunday
5078,541,1285,0,23,Sunday
4806,426,1179,0,0,Monday
4634,227,1104,0,1,Monday
4475,78,1069,0,2,Monday
4492,39,1082,0,3,Monday
4485,49,1015,0,4,Monday
4704,67,1108,0,5,Monday
5068,79,1196,0,6,Monday
5835,73,1344,25,7,Monday
6242,43,1460,197,8,Monday
5985,22,1444,440,9,Monday
5864,13,1374,628,10,Monday
5864,6,1261,759,11,Monday
5759,9,1254,831,12,Monday
5834,6,1232,849,13,Monday
5962,22,1414,812,14,Monday
5931,65,1429,741,15,Monday
6011,124,1394,612,16,Monday
6217,233,1378,410,17,Monday
6432,272,1432,167,18,Monday
6609,295,1520,20,19,Monday
6988,377,1830,0,20,Monday
6802,421,1686,0,21,Monday
6129,440,1294,0,22,Monday
5612,410,1253,0,23,Monday
5281,337,1266,0,0,Tuesday
5106,267,1270,0,1,Tuesday
5059,221,1260,0,2,Tuesday
4914,202,1212,0,3,Tuesday
4916,170,1222,0,4,Tuesday
5071,119,1233,0,5,Tuesday
5512,86,1336,0,6,Tuesday
6109,54,1475,25,7,Tuesday
6359,36,1414,188,8,Tuesday
6354,21,1565,420,9,Tuesday
6137,60,1572,610,10,Tuesday
5965,79,1520,746,11,Tuesday
5836,57,1493,814,12,Tuesday
5962,104,1483,836,13,Tuesday
6037,202,1575,812,14,Tuesday
5971,283,1519,719,15,Tuesday
6196,480,1488,585,16,Tuesday
6301,698,1456,375,17,Tuesday
6568,832,1500,143,18,Tuesday
6732,867,1536,11,19,Tuesday
7111,926,1639,0,20,Tuesday
6908,876,1686,0,21,Tuesday
6163,799,1465,0,22,Tuesday
5658,655,1429,0,23,Tuesday
5328,575,1322,0,0,Wednesday
5079,466,1226,0,1,Wednesday
4923,370,1170,0,2,Wednesday
4977,289,1190,0,3,Wednesday
4962,241,1189,0,4,Wednesday
5211,209,1215,0,5,Wednesday
5500,235,1235,0,6,Wednesday
6011,315,1385,21,7,Wednesday
6368,353,1491,179,8,Wednesday
6329,359,1434,406,9,Wednesday
6103,423,1361,601,10,Wednesday
5999,411,1395,714,11,Wednesday
5994,455,1404,788,12,Wednesday
6057,493,1332,803,13,Wednesday
6146,623,1430,757,14,Wednesday
6183,852,1364,669,15,Wednesday
6279,1118,1390,519,16,Wednesday
6543,1382,1335,339,17,Wednesday
6728,1492,1414,138,18,Wednesday
6920,1582,1455,4,19,Wednesday
7244,1603,1575,0,20,Wednesday
6938,1644,1371,0,21,Wednesday
